id	age	workclass	fnlwgt	education	education-num	marital-status	occupation	relationship	race	sex	capital-gain	capital-loss	hours-per-week	native-country	Y
30799	34	?	353881	Assoc-voc	11	Married-civ-spouse	?	Husband	White	Male	3103	0	60	United-States	>50K
30800	18	Private	116528	Some-college	10	Never-married	Craft-repair	Not-in-family	White	Male	0	0	30	United-States	<=50K
30804	35	Local-gov	199674	HS-grad	9	Never-married	Other-service	Unmarried	Black	Female	0	0	40	United-States	<=50K
30806	18	Private	327612	10th	6	Never-married	Other-service	Own-child	White	Female	0	0	20	United-States	<=50K
30809	60	Private	245062	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
30810	17	Private	143331	10th	6	Never-married	Sales	Own-child	White	Male	0	0	15	United-States	<=50K
30817	76	?	211453	HS-grad	9	Widowed	?	Not-in-family	Black	Female	0	0	2	United-States	<=50K
30819	59	Federal-gov	23789	HS-grad	9	Married-civ-spouse	Sales	Wife	White	Female	0	0	40	United-States	>50K
30826	27	State-gov	192355	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	50	United-States	<=50K
30828	65	Federal-gov	179985	HS-grad	9	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
30831	37	Private	271767	Masters	14	Separated	Exec-managerial	Not-in-family	White	Male	0	0	45	United-States	>50K
30834	25	Private	176047	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Female	2176	0	40	United-States	<=50K
30835	30	Private	246439	Some-college	10	Divorced	Adm-clerical	Unmarried	White	Male	0	0	40	United-States	<=50K
30839	53	Private	251675	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	El-Salvador	<=50K
30841	38	Private	337130	1st-4th	2	Married-spouse-absent	Craft-repair	Not-in-family	White	Male	0	0	40	Mexico	<=50K
30843	52	Self-emp-not-inc	140985	Bachelors	13	Married-civ-spouse	Adm-clerical	Wife	White	Female	99999	0	30	United-States	>50K
30846	49	Private	142287	Some-college	10	Married-civ-spouse	Adm-clerical	Husband	White	Male	0	1902	50	United-States	>50K
30848	37	?	299090	HS-grad	9	Divorced	?	Not-in-family	White	Female	0	0	30	United-States	<=50K
30849	68	Self-emp-not-inc	69249	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	50	United-States	>50K
30850	24	Private	196816	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	3908	0	40	United-States	<=50K
30851	20	?	168863	Some-college	10	Never-married	?	Own-child	White	Female	0	0	20	United-States	<=50K
30854	50	Self-emp-inc	219420	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	>50K
30856	32	Private	90705	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	60	United-States	>50K
30857	25	?	122745	HS-grad	9	Never-married	?	Own-child	White	Male	0	1602	40	United-States	<=50K
30858	43	State-gov	222978	Doctorate	16	Separated	Prof-specialty	Unmarried	White	Female	0	0	40	United-States	>50K
30859	52	Private	326156	Some-college	10	Divorced	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	>50K
30861	19	?	218956	Some-college	10	Never-married	?	Own-child	White	Male	0	0	24	Canada	<=50K
30863	37	Private	249720	Assoc-voc	11	Married-spouse-absent	Sales	Unmarried	Black	Female	0	0	32	United-States	<=50K
30865	47	State-gov	205712	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	0	38	United-States	<=50K
30867	35	Private	196491	Bachelors	13	Never-married	Sales	Not-in-family	White	Male	0	0	50	United-States	<=50K
30876	25	Private	333677	HS-grad	9	Never-married	Machine-op-inspct	Own-child	White	Male	0	0	36	United-States	<=50K
30877	40	Self-emp-inc	193524	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	>50K
30879	31	Private	34572	Assoc-voc	11	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	45	United-States	<=50K
30880	51	State-gov	68898	Assoc-voc	11	Divorced	Tech-support	Not-in-family	White	Male	0	2444	39	United-States	>50K
30881	26	Private	239390	Bachelors	13	Never-married	Sales	Own-child	White	Male	0	0	18	United-States	<=50K
30882	36	?	139770	Some-college	10	Divorced	?	Own-child	White	Female	0	0	32	United-States	<=50K
30886	42	Self-emp-not-inc	121718	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	24	United-States	<=50K
30888	62	?	113234	Masters	14	Married-civ-spouse	?	Wife	White	Female	0	0	40	United-States	<=50K
30890	48	Federal-gov	156410	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	Black	Male	0	0	50	United-States	>50K
30892	25	Private	213412	Bachelors	13	Never-married	Tech-support	Unmarried	White	Male	0	0	40	United-States	<=50K
30893	32	Private	115631	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	4101	0	50	United-States	<=50K
30894	49	Self-emp-inc	191277	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	15024	0	50	United-States	>50K
30897	37	Private	179088	Some-college	10	Divorced	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
30898	26	Private	267431	Bachelors	13	Never-married	Sales	Own-child	Black	Female	0	0	20	United-States	<=50K
30900	26	Private	188767	Bachelors	13	Never-married	Sales	Own-child	White	Male	0	0	40	United-States	<=50K
30902	31	Private	301168	Some-college	10	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	Italy	<=50K
30903	50	Private	138852	Some-college	10	Divorced	Craft-repair	Not-in-family	White	Male	4650	0	22	United-States	<=50K
30904	31	Local-gov	58624	HS-grad	9	Never-married	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
30905	42	Private	214503	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	44	United-States	>50K
30906	63	?	133166	Doctorate	16	Married-civ-spouse	?	Husband	White	Male	0	0	12	United-States	<=50K
30907	50	Private	168212	Doctorate	16	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1902	65	United-States	>50K
30908	40	?	224361	9th	5	Divorced	?	Unmarried	White	Female	0	0	5	Cuba	<=50K
30911	25	Private	213383	Some-college	10	Never-married	Tech-support	Own-child	White	Male	0	0	40	United-States	<=50K
30917	72	Private	205343	11th	7	Widowed	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
30919	20	Private	298635	Some-college	10	Never-married	Sales	Own-child	Asian-Pac-Islander	Male	0	0	30	Philippines	<=50K
30921	42	Private	213821	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	1887	40	United-States	>50K
30922	67	Private	105252	Some-college	10	Divorced	Adm-clerical	Not-in-family	White	Male	7978	0	35	United-States	<=50K
30925	54	Private	378747	10th	6	Separated	Transport-moving	Unmarried	Black	Male	0	0	45	United-States	>50K
30926	61	?	139391	Some-college	10	Married-civ-spouse	?	Husband	White	Male	99999	0	30	United-States	>50K
30927	57	Private	279636	Assoc-voc	11	Never-married	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	>50K
30930	25	Private	222539	10th	6	Never-married	Transport-moving	Not-in-family	White	Male	2597	0	50	United-States	<=50K
30935	58	Federal-gov	298643	HS-grad	9	Divorced	Adm-clerical	Unmarried	Black	Female	0	0	40	United-States	<=50K
30937	31	Private	123273	HS-grad	9	Never-married	Sales	Own-child	Black	Female	0	0	40	United-States	<=50K
30939	18	Private	177578	HS-grad	9	Never-married	Sales	Own-child	White	Female	0	0	38	United-States	<=50K
30944	49	Self-emp-not-inc	130206	HS-grad	9	Divorced	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
30945	90	Private	47929	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
30946	24	Private	234640	Assoc-voc	11	Never-married	Other-service	Own-child	White	Female	0	0	35	United-States	<=50K
30947	34	Private	200117	10th	6	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
30951	19	Private	188864	HS-grad	9	Never-married	Sales	Unmarried	Black	Female	0	0	20	United-States	<=50K
30952	47	Private	343579	1st-4th	2	Married-spouse-absent	Farming-fishing	Not-in-family	White	Male	0	0	12	Mexico	<=50K
30955	27	Private	163862	HS-grad	9	Never-married	Transport-moving	Not-in-family	White	Male	0	0	40	United-States	<=50K
30959	37	Private	95654	10th	6	Divorced	Exec-managerial	Unmarried	White	Female	0	0	35	United-States	<=50K
30960	33	Private	149184	Prof-school	15	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1977	50	United-States	>50K
30961	37	Private	241998	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	50	United-States	>50K
30962	58	Self-emp-not-inc	318106	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
30964	39	Private	165799	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
30968	41	Private	439919	5th-6th	3	Married-civ-spouse	Farming-fishing	Husband	White	Male	3411	0	40	Mexico	<=50K
30969	30	Private	100734	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	<=50K
30970	34	State-gov	98101	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	7688	0	45	?	>50K
30971	21	Private	440969	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
30972	26	Private	253841	HS-grad	9	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	45	United-States	<=50K
30977	42	Local-gov	193537	7th-8th	4	Married-spouse-absent	Other-service	Not-in-family	White	Female	0	0	35	Puerto-Rico	<=50K
30979	37	Private	330826	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	30	United-States	<=50K
30986	41	Private	140886	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
30988	37	Private	178100	Masters	14	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	>50K
30990	26	Private	31290	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
30991	34	Private	160216	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	55	United-States	>50K
30992	62	Private	41718	10th	6	Married-civ-spouse	Sales	Husband	White	Male	0	0	35	United-States	<=50K
30993	19	Local-gov	27382	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
30996	34	Private	191930	Some-college	10	Married-civ-spouse	Machine-op-inspct	Husband	Black	Male	0	0	40	United-States	<=50K
30998	63	Private	30270	7th-8th	4	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
31000	49	Private	277946	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	50	United-States	>50K
31004	27	Private	191628	HS-grad	9	Never-married	Transport-moving	Not-in-family	Black	Male	2174	0	40	United-States	<=50K
31005	17	?	406920	10th	6	Never-married	?	Own-child	White	Male	0	0	40	United-States	<=50K
31008	34	Private	113838	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	United-States	<=50K
31009	19	Self-emp-not-inc	30800	10th	6	Married-spouse-absent	Adm-clerical	Unmarried	Amer-Indian-Eskimo	Female	0	0	40	United-States	<=50K
31010	35	Private	401930	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	1887	42	United-States	>50K
31012	50	Private	125417	Assoc-acdm	12	Married-civ-spouse	Exec-managerial	Wife	Black	Female	0	0	40	United-States	>50K
31013	25	Private	215384	11th	7	Never-married	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
31015	44	Private	228057	HS-grad	9	Separated	Adm-clerical	Not-in-family	White	Female	0	0	40	Puerto-Rico	<=50K
31016	20	?	182117	Some-college	10	Never-married	?	Own-child	White	Male	0	0	40	United-States	<=50K
31020	62	Private	123411	7th-8th	4	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	53	United-States	<=50K
31021	36	Private	167482	10th	6	Never-married	Handlers-cleaners	Not-in-family	White	Male	0	0	40	United-States	<=50K
31023	42	Self-emp-not-inc	351161	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	1887	40	United-States	>50K
31029	18	Private	110142	HS-grad	9	Never-married	Sales	Own-child	White	Female	0	0	40	United-States	<=50K
31030	21	Private	399022	HS-grad	9	Never-married	Farming-fishing	Own-child	White	Male	0	0	24	United-States	<=50K
31033	31	Private	263561	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31034	25	Federal-gov	55636	HS-grad	9	Never-married	Handlers-cleaners	Not-in-family	Amer-Indian-Eskimo	Male	0	0	40	United-States	<=50K
31037	18	Local-gov	55658	10th	6	Never-married	Other-service	Own-child	White	Male	0	0	25	United-States	<=50K
31038	40	Private	362482	Assoc-voc	11	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
31041	38	Private	680390	HS-grad	9	Divorced	Adm-clerical	Unmarried	White	Female	0	0	20	United-States	<=50K
31042	59	Private	244554	11th	7	Divorced	Other-service	Not-in-family	Black	Female	0	0	35	United-States	<=50K
31043	21	Private	460835	HS-grad	9	Never-married	Sales	Other-relative	White	Male	0	0	45	United-States	<=50K
31046	25	Federal-gov	366207	HS-grad	9	Never-married	Transport-moving	Own-child	White	Male	0	0	40	United-States	<=50K
31048	20	Private	236769	Some-college	10	Never-married	Handlers-cleaners	Own-child	White	Male	0	0	40	United-States	<=50K
31050	33	Private	159888	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	40	United-States	<=50K
31053	47	Private	160647	HS-grad	9	Never-married	Farming-fishing	Unmarried	White	Female	0	0	46	United-States	<=50K
31055	22	Private	406978	Bachelors	13	Never-married	Exec-managerial	Other-relative	White	Female	0	0	40	United-States	<=50K
31058	53	Self-emp-inc	137815	Some-college	10	Widowed	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	>50K
31059	66	Self-emp-not-inc	174995	Assoc-acdm	12	Married-civ-spouse	Craft-repair	Husband	White	Male	2290	0	30	Hungary	<=50K
31061	22	Private	167787	HS-grad	9	Never-married	Other-service	Not-in-family	White	Female	0	0	40	United-States	<=50K
31066	28	Private	167987	HS-grad	9	Never-married	Other-service	Own-child	White	Female	0	0	40	United-States	<=50K
31067	44	Private	282062	7th-8th	4	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
31069	33	Private	63184	HS-grad	9	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	40	United-States	<=50K
31073	47	Self-emp-inc	337050	Some-college	10	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	40	United-States	<=50K
31075	41	Federal-gov	207685	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	>50K
31076	54	Private	188186	HS-grad	9	Never-married	Other-service	Other-relative	White	Female	0	0	20	Hungary	<=50K
31077	25	Private	184698	10th	6	Never-married	Machine-op-inspct	Not-in-family	White	Male	0	0	40	Dominican-Republic	<=50K
31078	45	Private	175925	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	60	United-States	>50K
31084	27	Private	137063	Bachelors	13	Married-civ-spouse	Sales	Husband	White	Male	0	0	50	United-States	<=50K
31087	38	State-gov	107164	Some-college	10	Separated	Exec-managerial	Own-child	White	Male	0	0	40	United-States	<=50K
31088	36	Private	219483	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	40	United-States	<=50K
31090	17	?	158762	10th	6	Never-married	?	Own-child	White	Female	0	0	20	United-States	<=50K
31092	47	Local-gov	126754	Masters	14	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
31094	34	Private	287737	Bachelors	13	Never-married	Sales	Not-in-family	White	Female	0	0	40	United-States	<=50K
31095	35	Private	143589	Bachelors	13	Married-spouse-absent	Prof-specialty	Not-in-family	Asian-Pac-Islander	Female	0	0	40	Philippines	<=50K
31097	49	Private	50748	Bachelors	13	Widowed	Prof-specialty	Unmarried	White	Female	1506	0	35	United-States	<=50K
31098	39	Private	31670	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	65	United-States	<=50K
31099	61	Private	130684	Some-college	10	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	42	United-States	<=50K
31100	44	Private	203761	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	45	United-States	>50K
31103	34	Private	231043	Assoc-voc	11	Married-civ-spouse	Adm-clerical	Husband	White	Male	3908	0	45	United-States	<=50K
31105	29	Local-gov	273771	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	45	United-States	<=50K
31106	46	Private	201595	HS-grad	9	Married-civ-spouse	Transport-moving	Husband	White	Male	0	0	70	United-States	<=50K
31107	41	Private	190591	Assoc-acdm	12	Divorced	Exec-managerial	Not-in-family	Black	Female	0	0	40	Jamaica	<=50K
31108	35	Private	261012	Some-college	10	Married-spouse-absent	Adm-clerical	Not-in-family	Black	Female	0	0	40	United-States	<=50K
31111	38	Private	296478	Assoc-voc	11	Married-civ-spouse	Craft-repair	Husband	White	Male	7298	0	40	United-States	>50K
31112	37	Private	201259	11th	7	Divorced	Transport-moving	Not-in-family	White	Male	0	0	65	United-States	<=50K
31114	21	Private	190227	Some-college	10	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
31115	31	Private	574005	Bachelors	13	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	44	United-States	>50K
31116	20	Private	95918	9th	5	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	40	United-States	<=50K
31117	48	Local-gov	273402	7th-8th	4	Married-civ-spouse	Transport-moving	Husband	White	Male	0	1902	40	United-States	<=50K
31119	29	Private	114982	Bachelors	13	Married-civ-spouse	Tech-support	Husband	White	Male	0	0	40	United-States	>50K
31120	43	Private	191196	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	55	United-States	>50K
31121	62	Private	121319	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	3103	0	40	United-States	>50K
31122	25	Private	86872	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	0	0	40	United-States	<=50K
31123	29	Private	250967	Assoc-voc	11	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
31124	20	?	34862	Some-college	10	Never-married	?	Own-child	Amer-Indian-Eskimo	Male	0	0	72	United-States	<=50K
31127	32	Private	213750	Assoc-voc	11	Never-married	Other-service	Not-in-family	White	Male	0	0	45	United-States	<=50K
31129	47	Private	145290	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	0	45	United-States	<=50K
31131	51	Private	159604	Some-college	10	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	40	United-States	>50K
31135	44	Private	288433	Some-college	10	Never-married	Adm-clerical	Own-child	Black	Female	0	0	40	United-States	<=50K
31136	61	?	187636	Bachelors	13	Divorced	?	Unmarried	White	Female	0	0	40	United-States	<=50K
31140	33	Private	240979	Some-college	10	Never-married	Exec-managerial	Not-in-family	White	Male	0	0	40	United-States	<=50K
31142	32	Private	212276	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	60	United-States	>50K
31143	50	Private	208630	Masters	14	Divorced	Sales	Not-in-family	White	Female	0	0	50	United-States	>50K
31145	23	Private	173851	Some-college	10	Married-civ-spouse	Handlers-cleaners	Husband	White	Male	0	0	40	United-States	<=50K
31147	33	Private	34848	Some-college	10	Married-civ-spouse	Other-service	Husband	White	Male	0	0	40	United-States	<=50K
31153	52	Federal-gov	291096	Assoc-acdm	12	Married-civ-spouse	Other-service	Husband	White	Male	7298	0	40	United-States	>50K
31155	44	Self-emp-inc	37997	HS-grad	9	Married-civ-spouse	Farming-fishing	Husband	White	Male	0	0	60	United-States	<=50K
31157	47	Private	198223	Some-college	10	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
31160	69	?	171050	HS-grad	9	Widowed	?	Not-in-family	White	Female	0	0	9	United-States	<=50K
31161	57	Local-gov	190748	Some-college	10	Divorced	Exec-managerial	Unmarried	White	Female	0	0	35	United-States	<=50K
31162	25	Private	104439	Some-college	10	Never-married	Adm-clerical	Not-in-family	White	Female	0	0	50	United-States	<=50K
31163	28	Federal-gov	281860	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
31164	39	?	204756	Some-college	10	Divorced	?	Not-in-family	White	Female	0	0	20	United-States	<=50K
31166	28	Private	184723	Bachelors	13	Never-married	Tech-support	Not-in-family	White	Female	0	1980	35	United-States	<=50K
31167	37	Private	103986	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	7688	0	39	United-States	>50K
31170	20	Private	173851	Some-college	10	Never-married	Farming-fishing	Own-child	White	Male	0	0	40	United-States	<=50K
31177	46	Private	269284	Assoc-acdm	12	Widowed	Adm-clerical	Unmarried	White	Female	0	0	40	United-States	<=50K
31178	39	Self-emp-not-inc	343476	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	15024	0	50	Japan	>50K
31180	23	Local-gov	324960	HS-grad	9	Never-married	Farming-fishing	Not-in-family	White	Male	0	0	40	Poland	<=50K
31182	64	Local-gov	190660	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	>50K
31185	41	Federal-gov	36651	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	1848	40	United-States	>50K
31188	55	Self-emp-not-inc	193374	HS-grad	9	Divorced	Craft-repair	Not-in-family	White	Male	0	0	40	United-States	<=50K
31192	31	Private	22201	HS-grad	9	Married-civ-spouse	Adm-clerical	Husband	Amer-Indian-Eskimo	Male	0	0	40	United-States	>50K
31193	48	Private	118889	HS-grad	9	Married-civ-spouse	Sales	Husband	White	Male	2885	0	15	United-States	<=50K
31196	28	Self-emp-inc	219705	Bachelors	13	Married-civ-spouse	Exec-managerial	Husband	White	Male	5013	0	55	United-States	<=50K
31199	55	Private	49996	11th	7	Never-married	Machine-op-inspct	Not-in-family	Black	Female	0	0	40	United-States	<=50K
31200	55	Private	24694	Some-college	10	Divorced	Prof-specialty	Not-in-family	White	Female	0	0	40	United-States	<=50K
31205	56	Private	197369	7th-8th	4	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31209	47	Self-emp-inc	206947	Assoc-acdm	12	Widowed	Exec-managerial	Not-in-family	White	Female	0	0	67	United-States	<=50K
31210	42	Private	198341	Masters	14	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	1902	55	India	>50K
31214	56	Local-gov	391926	HS-grad	9	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	<=50K
31216	47	Private	190139	Masters	14	Married-civ-spouse	Exec-managerial	Husband	White	Male	0	0	40	United-States	>50K
31218	47	Self-emp-not-inc	182752	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	35	Iran	<=50K
31221	39	Private	271521	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	Asian-Pac-Islander	Male	0	0	48	Philippines	>50K
31222	52	Private	110954	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	45	El-Salvador	>50K
31224	52	Federal-gov	290856	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	>50K
31226	25	Self-emp-inc	454934	Some-college	10	Never-married	Sales	Own-child	White	Female	0	0	35	United-States	<=50K
31228	30	Private	100734	Bachelors	13	Married-civ-spouse	Prof-specialty	Wife	White	Female	0	0	38	United-States	<=50K
31230	35	Private	111128	10th	6	Never-married	Adm-clerical	Own-child	White	Male	0	0	40	United-States	<=50K
31231	73	?	191394	Prof-school	15	Married-civ-spouse	?	Husband	White	Male	0	0	40	United-States	<=50K
31232	42	Private	119679	HS-grad	9	Married-civ-spouse	Machine-op-inspct	Husband	White	Male	0	1579	42	United-States	<=50K
31236	52	Without-pay	198262	HS-grad	9	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	30	United-States	<=50K
31241	24	Self-emp-not-inc	35448	HS-grad	9	Separated	Other-service	Unmarried	White	Female	0	0	50	United-States	<=50K
31243	26	Private	104045	Bachelors	13	Never-married	Exec-managerial	Not-in-family	White	Female	0	0	40	United-States	<=50K
31246	46	Private	86220	Bachelors	13	Divorced	Sales	Not-in-family	White	Female	0	0	40	United-States	<=50K
31248	57	Private	204751	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	>50K
31250	41	Private	252986	Some-college	10	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	48	United-States	>50K
31253	50	Private	146429	HS-grad	9	Married-civ-spouse	Craft-repair	Husband	White	Male	0	0	40	United-States	<=50K
31254	76	?	211574	10th	6	Married-civ-spouse	?	Husband	White	Male	0	0	1	United-States	<=50K
31255	26	Local-gov	46097	Bachelors	13	Married-civ-spouse	Prof-specialty	Husband	White	Male	0	0	40	United-States	<=50K
31256	20	Private	224640	Assoc-acdm	12	Never-married	Exec-managerial	Own-child	White	Female	0	0	40	United-States	<=50K
31258	54	Private	35459	HS-grad	9	Never-married	Sales	Not-in-family	White	Male	0	0	40	United-States	<=50K
31259	18	Private	139576	HS-grad	9	Never-married	Adm-clerical	Own-child	White	Female	0	0	40	United-States	<=50K
31261	23	Private	237432	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	?	<=50K
31267	20	Private	181675	HS-grad	9	Never-married	Other-service	Not-in-family	White	Male	0	0	40	United-States	<=50K
31269	35	Private	261293	Masters	14	Never-married	Sales	Not-in-family	White	Male	0	0	60	United-States	<=50K
31270	43	Federal-gov	211763	Doctorate	16	Separated	Prof-specialty	Unmarried	Black	Female	0	0	24	United-States	>50K
31273	26	?	176077	Some-college	10	Never-married	?	Unmarried	White	Female	0	0	40	United-States	<=50K
31275	41	State-gov	365986	HS-grad	9	Divorced	Protective-serv	Not-in-family	White	Male	0	0	40	United-States	>50K
31278	47	Local-gov	287320	Masters	14	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	40	United-States	<=50K
31280	32	Private	370160	Some-college	10	Separated	Exec-managerial	Unmarried	Black	Female	0	0	40	United-States	<=50K
31282	22	Private	275385	Some-college	10	Never-married	Other-service	Other-relative	White	Male	0	0	25	United-States	<=50K
31283	54	Local-gov	31533	Masters	14	Married-civ-spouse	Adm-clerical	Husband	White	Male	7298	0	40	United-States	>50K
31285	23	Private	233626	Bachelors	13	Never-married	Sales	Not-in-family	White	Male	0	0	25	United-States	<=50K
31287	61	Self-emp-inc	253101	Some-college	10	Widowed	Sales	Not-in-family	White	Female	0	0	20	United-States	<=50K
31290	31	Private	124569	Some-college	10	Married-civ-spouse	Adm-clerical	Wife	White	Female	0	0	40	United-States	>50K
31293	44	Private	187629	Assoc-acdm	12	Never-married	Craft-repair	Not-in-family	White	Male	0	0	25	United-States	<=50K
31295	24	Private	215712	Some-college	10	Never-married	Other-service	Not-in-family	White	Male	0	0	35	United-States	<=50K
31296	40	Local-gov	27444	Bachelors	13	Never-married	Prof-specialty	Not-in-family	White	Male	0	0	50	United-States	>50K
31297	20	Private	400443	HS-grad	9	Never-married	Sales	Own-child	White	Female	0	0	20	United-States	<=50K
31298	22	Private	272615	11th	7	Never-married	Craft-repair	Own-child	White	Male	0	0	40	United-States	<=50K
31302	23	Private	167424	Some-college	10	Never-married	Other-service	Own-child	White	Female	0	0	35	United-States	<=50K
31304	55	Private	124137	HS-grad	9	Married-spouse-absent	Machine-op-inspct	Not-in-family	White	Male	0	0	40	Poland	<=50K
